0	17	34
20130	25	6
20140	28	12
20150	31	8
20160	29	10
20170	9	22
20180	9	32
20190	14	18
20200	5	22
20210	13	18
20220	14	20
20230	12	25
20240	9	23
20250	11	29
20260	9	23
20270	12	28
20280	10	24
20290	6	32
20300	7	24
20310	8	16
20320	9	33
20330	6	28
20340	12	28
20350	36	10
20360	21	16
20370	26	9
20380	32	8
20390	36	6
20400	24	10
20410	38	9
20420	28	9
20430	28	9
20440	32	9
20450	30	8
20460	26	9
20470	39	11
20480	26	13
20490	34	13
20500	39	11
20510	40	10
20520	37	11
20530	35	8
20540	23	9
20550	29	10
20560	31	14
20570	25	11
20580	31	7
20590	26	8
20600	26	10
20610	30	14
20620	34	10
20630	32	11
20640	27	8
20650	21	15
20660	34	7
20670	21	10
20680	23	14
20690	22	11
20700	30	8
20710	35	10
20720	25	8
20730	29	7
20740	30	9
20750	27	9
20760	34	10
20770	27	16
20780	20	14
20790	24	7
20800	21	18
20810	21	6
20820	23	10
20830	24	12
20840	24	11
20850	25	11
20860	33	11
20870	29	8
20880	29	8
20890	28	10
20900	26	13
20910	27	10
20920	29	10
20930	33	4
20940	29	17
20950	35	6
20960	30	7
20970	18	10
20980	15	22
20990	7	29
21000	15	26
21010	14	15
21020	11	15
21030	8	20
21040	6	31
21050	7	27
21060	11	22
21070	10	29
21080	9	16
21090	12	19
21100	29	10
21110	24	9
21120	30	8
21130	34	7
21140	29	8
21150	33	15
21160	22	11
21170	31	12
21180	31	14
21190	27	7
21200	17	25
21210	17	18
21220	9	25
21230	17	15
21240	17	28
21250	5	25
21260	7	25
21270	8	23
21280	9	21
21290	9	30
21300	8	28
21310	9	22
21320	11	25
21330	15	32
21340	7	22
21350	10	24
21360	7	29
21370	10	19
21380	5	28
21390	20	25
21400	13	25
21410	6	28
21420	9	18
21430	6	25
21440	9	33
21450	6	19
21460	10	26
21470	8	18
21480	13	26
21490	10	24
21500	11	30
21510	10	24
21520	12	26
21530	13	25
21540	8	18
21550	11	16
21560	5	28
21570	10	17
21580	5	26
21590	4	24
21600	18	22
21610	13	25
21620	14	23
21630	12	29
21640	12	20
21650	6	16
21660	9	22
21670	12	17
21680	7	32
21690	12	25
21700	14	14
21710	11	30
21720	7	26
21730	13	22
21740	11	28
21750	11	29
21760	12	27
21770	8	25
21780	6	30
21790	11	23
21800	4	21
21810	8	11
21820	11	20
21830	16	19
21840	9	24
21850	6	28
21860	8	27
21870	24	14
21880	25	11
21890	29	7
21900	32	22
21910	28	10
21920	28	17
21930	29	7
21940	24	7
21950	26	13
21960	30	16
21970	29	10
21980	24	13
21990	32	8
22000	18	13
22010	27	7
22020	31	11
22030	22	9
22040	31	9
22050	29	12
22060	32	10
22070	29	11
22080	28	7
22090	27	7
22100	26	11
22110	35	6
22120	28	8
22130	25	7
22140	26	5
22150	29	12
22160	29	12
22170	22	18
22180	25	6
22190	24	11
22200	37	12
22210	29	15
22220	32	9
22230	30	7
22240	29	14
22250	31	10
22260	27	8
22270	26	10
22280	25	6
22290	33	13
22300	28	12
22310	27	11
22320	26	15
22330	30	12
22340	23	6
22350	27	7
22360	24	10
22370	25	10
22380	22	6
22390	39	13
22400	19	10
22410	22	12
22420	31	10
22430	34	10
22440	20	10
22450	22	9
22460	19	10
22470	33	12
22480	30	12
22490	25	14
22500	28	8
22510	21	12
22520	26	12
22530	24	12
22540	3	23
22550	15	26
22560	6	24
22570	10	25
22580	7	14
22590	9	23
22600	10	16
22610	8	22
22620	15	22
22630	7	27
22640	11	22
22650	11	25
22660	14	23
22670	10	18
22680	16	25
22690	18	18
22700	12	23
22710	7	24
22720	9	31
22730	12	23
22740	15	21
22750	9	26
22760	15	24
22770	5	31
22780	14	27
22790	11	25
22800	10	22
22810	9	22
22820	8	30
22830	10	38
22840	8	20
22850	11	21
22860	14	21
22870	12	12
22880	9	25
22890	11	19
22900	13	21
22910	11	21
22920	11	22
22930	18	18
22940	10	14
22950	12	29
22960	9	30
22970	6	27
22980	9	18
22990	7	25
23000	11	25
23010	10	21
23020	8	25
23030	9	21
23040	7	21
23050	13	23
23060	9	31
23070	12	15
23080	10	21
23090	15	21
23100	9	26
23110	7	32
23120	8	23
23130	5	24
23140	12	25
23150	10	17
23160	11	21
23170	12	20
23180	12	26
23190	7	26
23200	12	21
23210	6	19
23220	12	22
23230	19	16
23240	14	28
23250	14	13
23260	7	23
23270	9	24
23280	9	21
23290	8	23
23300	6	26
23310	7	15
23320	6	19
23330	12	30
23340	12	23
23350	13	22
23360	9	20
23370	8	27
23380	20	25
23390	29	11
23400	30	9
23410	36	6
23420	20	5
23430	37	7
23440	29	14
23450	28	7
23460	29	7
23470	14	6
23480	38	9
23490	29	11
23500	28	7
23510	28	11
23520	26	11
23530	26	11
23540	27	8
23550	28	11
23560	28	6
23570	38	11
23580	27	10
23590	45	11
23600	23	7
23610	24	11
23620	30	9
23630	32	11
23640	27	12
23650	23	15
23660	36	9
23670	30	13
23680	24	20
23690	30	17
23700	24	11
23710	21	4
23720	32	5
23730	31	8
23740	28	8
23750	22	10
23760	24	9
23770	25	6
23780	31	12
23790	27	15
23800	24	12
23810	28	10
23820	17	10
23830	20	8
23840	28	9
23850	43	14
23860	20	11
23870	23	4
23880	30	6
23890	33	8
23900	18	15
23910	36	7
23920	28	13
23930	27	18
23940	25	10
23950	22	9
23960	27	15
23970	34	9
23980	22	9
23990	34	10
24000	17	12
24010	26	13
24020	21	8
24030	31	20
24040	28	18
24050	31	15
24060	25	7
24070	28	12
24080	38	12
24090	23	12
24100	34	10
24110	27	18
24120	24	15
24130	32	12
24140	24	14
24150	29	11
24160	33	11
24170	33	18
24180	37	11
24190	29	8
24200	30	5
24210	30	14
24220	34	9
24230	29	13
24240	22	7
24250	25	10
24260	31	13
24270	32	20
24280	29	7
24290	30	13
24300	28	9
24310	34	15
24320	23	7
24330	25	13
24340	19	10
24350	30	18
24360	30	13
24370	33	13
24380	32	15
24390	29	7
24400	26	12
24410	29	11
24420	31	8
24430	36	12
24440	25	14
24450	33	8
24460	31	8
24470	30	7
24480	28	13
24490	32	13
24500	23	8
24510	32	9
24520	33	17
24530	20	12
24540	27	12
24550	36	10
24560	24	11
24570	30	8
24580	29	12
24590	26	8
24600	25	13
24610	20	10
24620	19	16
24630	32	9
24640	30	9
24650	34	8
24660	27	14
24670	34	13
24680	26	12
24690	27	10
24700	25	8
24710	33	3
24720	23	7
24730	23	12
24740	33	9
24750	29	10
24760	28	13
24770	28	11
24780	28	8
24790	25	10
24800	25	13
24810	30	7
24820	38	21
24830	37	14
24840	29	9
24850	36	17
24860	26	7
24870	28	11
24880	23	15
24890	31	11
24900	29	14
24910	30	12
24920	23	12
24930	20	17
24940	6	16
24950	10	16
24960	8	15
24970	12	31
24980	8	20
24990	13	27
25000	8	20
25010	7	33
25020	13	28
25030	9	21
25040	12	30
25050	16	24
25060	33	10
25070	34	12
25080	23	10
25090	25	8
25100	22	17
25110	13	32
25120	15	19
25130	19	12
25140	38	7
25150	21	10
25160	29	12
25170	25	11
25180	33	10
25190	31	11
25200	31	10
25210	33	11
25220	28	9
25230	24	11
25240	35	11
25250	23	10
25260	14	9
25270	33	7
25280	27	14
25290	17	19
25300	16	36
25310	11	33
25320	12	15
25330	14	23
25340	13	22
25350	6	29
25360	8	24
25370	13	17
25380	30	13
25390	33	9
25400	31	10
25410	23	14
25420	26	8
25430	22	8
25440	28	12
25450	29	10
25460	28	10
25470	24	12
25480	33	10
25490	26	10
25500	23	12
25510	27	11
25520	28	8
25530	26	8
25540	26	13
25550	35	12
25560	43	13
25570	37	6
25580	26	16
25590	32	8
25600	31	17
25610	32	10
25620	24	14
25630	21	8
25640	30	7
25650	25	4
25660	31	8
25670	30	13
25680	30	9
25690	28	7
25700	25	6
25710	13	27
25720	18	28
25730	6	27
25740	8	20
25750	11	24
25760	5	28
25770	11	19
25780	12	24
25790	2	24
25800	12	24
25810	16	21
25820	4	23
25830	6	30
25840	14	27
25850	9	17
25860	8	32
25870	10	25
25880	12	23
25890	10	13
25900	14	27
25910	14	24
25920	6	24
25930	16	23
25940	34	15
25950	34	7
25960	25	9
25970	39	6
25980	23	9
25990	27	8
26000	21	9
26010	31	14
26020	28	6
26030	18	17
26040	25	9
26050	24	11
26060	26	14
26070	19	12
26080	26	11
26090	37	10
26100	32	11
26110	24	15
26120	40	10
26130	26	14
26140	34	10
26150	35	12
26160	27	5
26170	28	15
26180	38	6
26190	27	8
26200	39	11
26210	31	15
26220	36	4
26230	23	14
26240	20	8
26250	24	12
26260	27	13
26270	27	10
26280	30	6
26290	21	13
26300	42	11
26310	33	11
26320	37	11
26330	34	16
26340	34	18
26350	34	10
26360	28	10
26370	29	10
26380	32	14
26390	31	11
26400	29	13
26410	32	8
26420	33	14
26430	29	7
26440	20	14
26450	31	10
26460	30	12
26470	26	13
26480	23	8
26490	34	5
26500	23	13
26510	33	17
26520	31	12
26530	36	11
26540	35	11
26550	24	13
26560	22	11
26570	28	7
26580	32	5
26590	28	9
26600	34	16
26610	27	10
26620	26	10
26630	25	11
26640	27	12
26650	22	8
26660	34	15
26670	28	8
26680	18	10
26690	29	14
26700	24	11
26710	25	9
26720	30	17
26730	30	9
26740	30	8
26750	30	8
26760	29	11
26770	16	12
26780	18	9
26790	24	9
26800	20	13
26810	32	10
26820	31	9
26830	32	12
26840	39	10
26850	28	12
26860	22	15
26870	30	16
26880	31	14
26890	33	9
26900	30	12
26910	38	11
26920	27	12
26930	24	11
26940	31	8
26950	25	10
26960	28	16
26970	23	19
26980	8	37
26990	4	26
27000	19	26
27010	33	14
27020	17	9
27030	30	15
27040	25	5
27050	22	15
27060	32	14
27070	21	14
27080	33	17
27090	27	11
27100	25	12
27110	28	18
27120	20	8
27130	29	6
27140	20	12
27150	23	13
27160	25	11
27170	31	18
27180	22	9
27190	29	7
27200	33	11
27210	26	4
27220	27	16
27230	30	11
27240	27	4
27250	25	13
27260	23	8
27270	32	14
27280	30	10
27290	28	13
27300	24	9
27310	22	11
27320	22	8
27330	36	7
27340	26	4
27350	32	14
27360	6	28
27370	7	23
27380	3	32
27390	5	25
27400	16	17
27410	7	17
27420	4	27
27430	6	25
27440	4	21
27450	9	20
27460	7	25
27470	7	26
27480	10	26
27490	6	30
27500	4	22
27510	5	24
27520	6	23
27530	5	17
27540	3	30
27550	8	23
27560	8	27
27570	5	20
27580	27	12
27590	25	13
27600	28	12
27610	29	9
27620	22	15
27630	24	10
27640	27	9
27650	22	11
27660	19	11
27670	23	11
27680	31	4
27690	20	9
27700	19	13
27710	26	14
27720	28	9
27730	26	15
27740	28	11
27750	23	12
27760	29	13
27770	19	10
27780	23	8
27790	24	9
27800	27	17
27810	19	18
27820	6	22
27830	30	13
27840	33	10
27850	28	8
27860	14	21
27870	6	26
27880	5	29
27890	6	29
27900	4	29
27910	6	32
27920	3	32
27930	4	29
27940	4	38
27950	6	25
27960	9	30
27970	2	20
27980	5	24
27990	3	18
28000	10	24
28010	5	27
28020	9	21
28030	5	22
28040	13	28
28050	6	26
28060	13	25
28070	28	11
28080	31	13
28090	29	8
28100	28	9
28110	42	17
28120	25	9
28130	30	9
28140	27	7
28150	27	13
28160	30	11
28170	29	15
28180	29	5
28190	29	13
28200	31	16
28210	30	11
28220	22	7
28230	28	13
28240	26	9
28250	30	12
28260	36	15
28270	29	9
28280	27	8
28290	31	14
28300	32	12
28310	36	7
28320	28	10
28330	23	15
28340	24	9
28350	26	7
28360	31	7
28370	24	6
28380	24	14
28390	35	9
28400	32	17
28410	19	8
28420	22	9
28430	26	7
28440	21	11
28450	31	10
28460	27	8
28470	22	8
28480	34	13
28490	27	7
28500	27	20
28510	24	13
28520	30	9
28530	25	11
28540	28	11
28550	23	5
28560	24	12
28570	23	16
28580	41	12
28590	29	12
28600	33	8
28610	33	10
28620	34	9
28630	31	13
28640	38	8
28650	26	13
28660	28	7
28670	33	11
28680	23	14
28690	5	33
28700	7	16
28710	5	27
28720	7	21
28730	4	20
28740	7	33
28750	4	34
28760	12	19
28770	8	29
28780	3	31
28790	9	23
28800	4	29
28810	4	28
28820	2	23
28830	6	28
28840	12	23
28850	4	33
28860	4	23
28870	3	30
28880	8	28
28890	8	29
28900	11	30
28910	5	36
28920	7	26
28930	15	16
28940	4	32
28950	9	28
28960	8	18
28970	5	24
28980	12	20
28990	8	22
29000	7	25
29010	3	27
29020	10	31
29030	25	10
29040	23	9
29050	30	16
29060	29	12
29070	20	16
29080	26	8
29090	30	13
29100	25	11
29110	20	13
29120	24	17
29130	25	7
29140	26	9
29150	31	11
29160	29	7
29170	26	9
29180	33	17
29190	31	17
29200	34	9
29210	24	17
29220	30	8
29230	17	12
29240	31	6
29250	23	11
29260	32	12
29270	26	17
29280	26	14
29290	26	12
29300	19	13
29310	29	13
29320	25	6
29330	25	12
29340	26	8
29350	30	8
29360	21	9
29370	30	13
29380	23	16
29390	38	11
29400	31	5
29410	23	13
29420	29	10
29430	33	15
29440	24	8
29450	31	5
29460	25	10
29470	32	13
29480	28	13
29490	29	12
29500	30	13
29510	36	16
29520	21	6
29530	32	9
29540	32	13
29550	31	10
29560	30	15
29570	24	16
29580	40	5
29590	34	12
29600	28	11
29610	21	12
29620	26	12
29630	28	14
29640	22	9
29650	26	10
29660	29	17
29670	24	9
29680	27	12
29690	22	15
29700	35	9
29710	19	16
29720	28	17
29730	29	10
29740	27	12
29750	39	13
29760	33	12
29770	26	15
29780	28	8
29790	28	13
29800	36	11
29810	21	14
29820	26	14
29830	22	9
29840	34	14
29850	24	14
29860	23	13
29870	26	11
29880	34	6
29890	25	9
29900	32	9
29910	26	8
29920	36	11
29930	34	15
29940	31	13
29950	36	6
29960	32	15
29970	19	13
29980	20	15
29990	25	17
30000	27	10
30010	32	5
30020	33	10
30030	28	9
30040	29	11
30050	24	11
30060	31	8
30070	32	8
30080	23	9
30090	31	8
30100	29	15
30110	32	13
30120	35	10
30130	24	9
30140	29	13
30150	26	8
30160	20	16
30170	32	8
30180	28	13
30190	27	15
30200	20	7
30210	30	11
30220	31	8
30230	17	18
30240	26	13
30250	28	12
30260	38	10
30270	18	14
30280	27	12
30290	20	7
30300	32	11
30310	23	6
30320	23	14
30330	22	16
30340	29	11
30350	24	15
30360	23	8
30370	39	16
30380	26	9
30390	24	12
30400	37	12
30410	28	18
30420	35	7
30430	18	12
30440	27	15
30450	30	12
30460	21	14
30470	21	7
30480	22	10
30490	36	8
30500	14	11
30510	20	10
30520	28	11
30530	23	9
30540	29	16
30550	16	12
30560	27	13
30570	25	7
30580	30	10
30590	28	12
30600	24	12
30610	22	16
30620	26	14
30630	33	16
30640	31	15
30650	27	19
30660	32	19
30670	32	17
30680	34	11
30690	27	16
30700	24	15
30710	32	12
30720	24	5
30730	28	12
30740	28	10
30750	26	11
30760	21	15
30770	31	13
30780	34	12
30790	30	8
30800	29	23
30810	20	17
30820	29	9
30830	33	14
30840	33	10
30850	35	15
30860	24	14
30870	30	10
30880	24	14
30890	29	12
30900	23	14
30910	34	6
30920	35	11
30930	40	12
30940	38	11
30950	33	8
30960	21	3
30970	32	13
30980	24	12
30990	26	12
31000	31	8
31010	29	8
31020	17	21
31030	29	14
31040	23	15
31050	30	8
31060	34	10
31070	17	12
31080	29	9
31090	26	13
31100	26	5
31110	33	15
31120	34	10
31130	36	13
31140	39	12
31150	31	10
31160	25	13
31170	39	11
31180	20	16
31190	18	13
31200	31	10
31210	35	11
31220	24	9
31230	32	11
31240	31	8
31250	26	13
31260	29	3
31270	25	13
31280	35	8
31290	33	15
31300	18	18
31310	3	29
31320	4	23
31330	8	25
31340	4	24
31350	7	17
31360	10	18
31370	8	27
31380	10	16
31390	8	26
31400	6	21
31410	8	19
31420	3	11
31430	9	29
31440	4	23
31450	2	27
31460	8	29
31470	6	22
31480	6	33
31490	6	20
31500	7	25
31510	5	32
31520	35	16
31530	24	16
31540	34	11
31550	37	7
31560	24	13
31570	29	10
31580	33	15
31590	12	29
31600	6	23
31610	8	20
31620	5	23
31630	7	24
31640	8	27
31650	9	17
31660	8	22
31670	7	17
31680	5	19
31690	7	28
31700	6	28
31710	6	17
31720	4	26
31730	8	28
31740	9	24
31750	10	26
31760	6	20
31770	7	24
31780	6	30
31790	6	23
31800	5	25
31810	5	38
31820	4	24
31830	5	21
31840	10	23
31850	11	17
31860	15	33
31870	4	30
31880	5	25
31890	7	29
31900	8	30
31910	4	19
31920	4	21
31930	4	20
31940	5	26
31950	4	18
31960	9	20
31970	6	36
31980	5	27
31990	5	32
32000	7	31
32010	9	27
32020	10	20
32030	8	35
32040	8	36
32050	5	23
32060	9	24
32070	5	22
32080	7	15
32090	10	28
32100	12	21
32110	7	27
32120	9	27
32130	8	22
32140	11	27
32150	10	30
32160	9	27
32170	3	29
32180	5	17
32190	5	26
32200	6	32
32210	7	24
32220	6	23
32230	11	25
32240	6	23
32250	8	29
32260	6	21
32270	8	28
32280	5	14
32290	10	26
32300	5	27
32310	10	22
32320	10	31
32330	7	30
32340	7	26
32350	5	32
32360	6	32
32370	8	30
32380	9	17
32390	8	23
32400	5	28
32410	6	22
32420	4	26
32430	3	32
32440	7	24
32450	6	26
32460	5	23
32470	9	29
32480	6	20
32490	6	27
32500	6	37
32510	8	19
32520	9	33
32530	10	28
32540	5	24
32550	6	29
32560	2	15
32570	10	24
32580	30	12
32590	7	26
32600	10	28
32610	8	22
32620	4	19
32630	7	26
32640	8	24
32650	9	29
32660	7	22
32670	7	22
32680	4	18
32690	3	19
32700	7	22
32710	6	18
32720	6	20
32730	4	29
32740	10	27
32750	13	23
32760	28	10
32770	12	18
32780	11	29
32790	10	23
32800	8	28
32810	3	23
32820	8	30
32830	18	15
32840	29	13
32850	28	8
32860	25	9
32870	32	8
32880	42	15
32890	27	10
32900	25	11
32910	20	14
32920	27	10
32930	30	11
32940	35	17
32950	22	11
32960	26	9
32970	27	10
32980	29	16
32990	40	12
33000	28	5
33010	27	10
33020	29	16
33030	31	8
33040	29	15
33050	36	7
33060	24	15
33070	27	5
33080	29	12
33090	24	10
33100	30	9
33110	24	17
33120	36	8
33130	31	9
33140	33	15
33150	27	14
33160	24	11
33170	38	7
33180	24	8
33190	33	10
33200	29	7
33210	30	9
33220	28	6
33230	32	6
33240	27	14
33250	20	11
33260	25	5
33270	31	9
33280	25	17
33290	38	8
33300	39	4
33310	24	13
33320	32	16
33330	29	15
33340	30	15
33350	21	10
33360	30	11
33370	46	7
33380	25	10
33390	26	8
33400	22	14
33410	30	8
33420	22	11
33430	32	11
33440	25	16
33450	20	9
33460	33	14
33470	33	14
33480	28	17
33490	29	8
33500	25	8
33510	27	11
33520	27	10
33530	29	14
33540	23	12
33550	22	14
33560	35	13
33570	21	6
33580	24	7
33590	29	5
33600	33	13
33610	31	7
33620	22	8
33630	29	7
33640	37	10
33650	33	10
33660	27	5
33670	22	10
33680	21	14
33690	20	12
33700	24	6
33710	23	8
33720	35	19
33730	25	12
33740	25	8
33750	28	11
33760	16	9
33770	31	8
33780	24	11
33790	29	12
33800	29	13
33810	20	19
33820	27	10
33830	36	15
33840	23	14
33850	33	9
33860	25	16
33870	26	7
33880	26	9
33890	32	14
33900	21	18
33910	9	20
33920	10	28
33930	11	14
33940	6	24
33950	7	18
33960	4	24
33970	28	15
33980	26	7
33990	27	15
34000	27	15
34010	28	7
34020	22	12
34030	22	9
34040	30	9
34050	26	9
34060	16	11
34070	30	18
34080	29	15
34090	29	12
34100	18	8
34110	24	4
34120	24	13
34130	27	8
34140	29	12
34150	31	13
34160	32	10
34170	26	13
34180	30	9
34190	28	9
34200	26	6
34210	23	10
34220	29	13
34230	38	15
34240	36	10
34250	27	12
34260	36	8
34270	24	7
34280	34	9
34290	23	20
34300	9	31
34310	3	43
34320	8	29
34330	7	38
34340	10	21
34350	6	27
34360	9	27
34370	6	20
34380	6	30
34390	4	27
34400	8	22
34410	7	30
34420	4	43
34430	10	23
34440	5	27
34450	4	29
34460	3	26
34470	6	18
34480	6	39
34490	6	31
34500	8	23
34510	8	23
34520	5	22
34530	6	28
34540	5	24
34550	2	33
34560	2	25
34570	7	31
34580	9	27
34590	6	19
34600	5	38
34610	7	24
34620	10	22
34630	5	26
34640	2	25
34650	12	26
34660	5	17
34670	5	20
34680	5	26
34690	5	31
34700	16	21
34710	9	18
34720	8	24
34730	5	26
34740	9	29
34750	7	26
34760	7	23
34770	5	33
34780	7	23
34790	4	27
34800	10	26
34810	30	8
34820	29	9
34830	31	10
34840	27	14
34850	28	14
34860	20	10
34870	25	9
34880	30	17
34890	23	14
34900	29	10
34910	23	11
34920	32	15
34930	22	16
34940	20	12
34950	35	11
34960	37	12
34970	31	13
34980	24	7
34990	26	8
35000	21	10
35010	19	10
35020	2	24
35030	4	26
35040	10	28
35050	3	24
35060	7	22
35070	3	36
35080	9	30
35090	6	18
35100	6	26
35110	7	23
35120	4	24
35130	6	15
35140	2	22
35150	8	25
35160	5	20
35170	11	19
35180	4	22
35190	6	24
35200	8	28
35210	3	27
35220	5	28
35230	10	18
35240	7	26
35250	4	29
35260	7	29
35270	5	23
35280	5	28
35290	4	27
35300	6	24
35310	8	28
35320	4	23
35330	4	16
35340	14	29
35350	4	24
35360	5	36
35370	4	16
35380	6	21
35390	4	30
35400	14	18
35410	27	7
35420	33	7
35430	34	6
35440	22	3
35450	27	7
35460	32	9
35470	26	13
35480	34	18
35490	27	16
35500	24	14
35510	29	13
35520	24	10
35530	35	17
35540	30	12
35550	37	9
35560	29	10
35570	26	8
35580	38	7
35590	24	19
35600	23	9
35610	22	10
35620	20	12
35630	29	11
35640	25	5
35650	33	15
35660	28	15
35670	22	8
35680	29	7
35690	26	15
35700	30	5
35710	33	5
35720	34	15
35730	30	13
35740	32	9
35750	29	9
35760	22	9
35770	24	10
35780	26	18
35790	6	26
35800	7	28
35810	7	21
35820	5	26
35830	5	25
35840	6	21
35850	7	26
35860	8	25
35870	4	24
35880	8	27
35890	6	25
35900	5	28
35910	4	22
35920	5	19
35930	9	32
35940	8	24
35950	5	28
35960	6	22
35970	11	23
35980	5	34
35990	6	19
36000	6	24
36010	8	22
36020	11	20
36030	10	29
36040	11	29
36050	4	13
36060	7	30
36070	10	11
36080	4	29
36090	4	23
36100	11	22
36110	7	27
36120	4	20
36130	3	30
36140	3	26
36150	5	27
36160	10	28
36170	4	25
36180	6	29
36190	8	25
36200	9	28
36210	9	27
36220	10	33
36230	11	26
36240	5	36
36250	6	18
36260	9	20
36270	8	34
36280	10	28
36290	7	25
36300	5	42
36310	7	29
36320	7	32
36330	5	26
36340	8	22
36350	10	25
36360	7	13
36370	7	29
36380	6	24
36390	12	14
36400	25	7
36410	19	11
36420	30	8
36430	18	12
36440	25	8
36450	27	10
36460	31	8
36470	36	13
36480	34	6
36490	32	10
36500	26	13
36510	27	9
36520	19	7
36530	21	14
36540	24	13
36550	24	14
36560	28	12
36570	28	5
36580	37	13
36590	28	19
36600	30	7
36610	33	15
36620	29	11
36630	28	10
36640	30	11
36650	27	14
36660	29	5
36670	28	12
36680	21	16
36690	27	15
36700	26	16
36710	24	19
36720	23	14
36730	17	14
36740	32	10
36750	29	10
36760	28	14
36770	26	9
36780	29	11
36790	23	11
36800	30	7
36810	31	9
36820	28	8
36830	18	11
36840	29	9
36850	32	8
36860	30	13
36870	30	6
36880	25	11
36890	28	11
36900	31	9
36910	24	8
36920	32	11
36930	32	9
36940	20	9
36950	30	11
36960	37	9
36970	28	9
36980	31	14
36990	23	11
37000	20	11
37010	29	12
37020	30	7
37030	23	11
37040	19	10
37050	32	15
37060	35	14
37070	22	9
37080	26	14
37090	22	14
37100	8	21
37110	11	29
37120	23	17
37130	28	20
37140	36	6
37150	25	5
37160	43	9
37170	35	19
37180	35	12
37190	26	8
37200	22	12
37210	21	15
37220	28	10
37230	25	9
37240	26	10
37250	34	9
37260	26	11
37270	31	13
37280	29	9
37290	26	9
37300	33	16
37310	30	10
37320	23	11
37330	27	9
37340	36	7
37350	26	7
37360	27	11
37370	28	8
37380	22	7
37390	20	6
37400	26	6
37410	28	12
37420	39	15
37430	30	13
37440	38	10
37450	32	17
37460	34	11
37470	25	13
37480	21	17
37490	15	7
37500	32	9
37510	34	10
37520	33	13
37530	32	12
37540	29	13
37550	26	6
37560	24	3
37570	32	17
37580	24	11
37590	21	13
37600	25	12
37610	31	12
37620	24	11
37630	36	14
37640	33	19
37650	22	5
37660	30	7
37670	27	12
37680	23	7
37690	38	14
37700	23	8
37710	35	14
37720	32	13
37730	32	12
37740	25	13
37750	33	6
37760	19	11
37770	28	15
37780	27	12
37790	19	11
37800	30	14
37810	47	8
37820	27	9
37830	35	13
37840	28	13
37850	17	7
37860	32	13
37870	26	12
37880	32	12
37890	19	12
37900	31	9
37910	27	13
37920	29	8
37930	30	11
37940	22	13
37950	28	10
37960	31	19
37970	32	10
37980	31	12
37990	35	11
38000	32	6
38010	33	11
38020	26	15
38030	23	6
38040	33	9
38050	35	10
38060	22	13
38070	34	11
38080	24	6
38090	28	12
38100	23	12
38110	22	10
38120	25	11
38130	23	11
38140	31	19
38150	26	14
38160	13	8
38170	26	14
38180	39	11
38190	24	13
38200	27	15
38210	29	12
38220	25	6
38230	42	9
38240	35	6
38250	29	11
38260	26	13
38270	19	16
38280	33	11
38290	28	13
38300	31	15
38310	21	12
38320	19	7
38330	33	10
38340	37	12
38350	35	8
38360	28	10
38370	30	9
38380	28	13
38390	29	12
38400	32	14
38410	22	11
38420	30	9
38430	31	16
38440	33	11
38450	32	11
38460	29	15
38470	35	11
38480	33	9
38490	32	3
38500	12	26
38510	4	25
38520	4	36
38530	4	20
38540	8	26
38550	10	22
38560	21	7
38570	32	17
38580	27	14
38590	35	10
38600	29	15
38610	24	9
38620	33	6
38630	31	8
38640	25	14
38650	29	7
38660	26	9
38670	45	12
38680	25	13
38690	30	9
38700	16	10
38710	9	26
38720	4	21
38730	5	30
38740	4	30
38750	5	23
38760	3	20
38770	7	22
38780	4	30
38790	8	37
38800	7	25
38810	10	28
38820	7	27
38830	8	19
38840	6	14
38850	9	33
38860	1	19
38870	10	29
38880	5	30
38890	9	21
38900	2	23
38910	7	21
38920	5	22
38930	9	26
38940	8	24
38950	4	32
38960	5	25
38970	27	9
38980	28	14
38990	15	20
39000	21	12
39010	11	20
39020	6	25
39030	6	18
39040	7	20
39050	3	19
39060	2	28
39070	3	24
39080	4	27
39090	33	8
39100	30	11
39110	28	11
39120	23	13
39130	25	10
39140	23	14
39150	27	4
39160	22	7
39170	22	14
39180	24	15
39190	19	9
39200	20	8
39210	31	16
39220	31	12
39230	23	18
39240	33	9
39250	21	16
39260	26	7
39270	28	11
39280	24	8
39290	30	13
39300	18	9
39310	41	11
39320	17	16
39330	30	13
39340	31	16
39350	27	10
39360	25	10
39370	28	10
39380	26	10
39390	34	10
39400	23	16
39410	21	13
39420	31	6
39430	31	18
39440	30	10
39450	23	7
39460	26	11
39470	28	13
39480	22	17
39490	34	11
39500	29	13
39510	30	17
39520	27	10
39530	31	12
39540	27	6
39550	22	13
39560	34	16
39570	29	11
39580	36	12
39590	30	13
39600	38	10
39610	24	12
39620	38	8
39630	31	5
39640	26	12
39650	34	13
39660	21	4
39670	38	9
39680	24	10
39690	31	14
39700	33	10
39710	29	8
39720	26	9
39730	29	8
39740	25	7
39750	37	16
39760	31	19
39770	34	11
39780	24	14
39790	20	10
39800	27	8
39810	31	12
